Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID322995,322995,0,10.611,266.856,125.262,0,4950,4950,5,1,-10921639,34.918,4,1,255,3387,73.094,2.000,0.907,0.454
ID323001,323001,0,10.614,266.840,125.278,0,4951,4951,5,1,-10921639,34.907,4,1,255,3386,73.246,2.000,0.912,0.455
ID323002,323002,2,19.865,210.424,256.606,0,4951,4951,5,1,-10921639,93.619,46,12,255,9081,91.947,5.041,0.838,0.929
ID323003,323003,1,21.528,335.846,288.049,0,4951,4951,5,1,-10921639,101.515,41,11,255,9847,99.552,5.157,0.862,0.944
ID323004,323004,0,10.612,266.833,125.289,0,4952,4952,5,1,-10921639,34.990,4,1,255,3394,73.423,2.000,0.905,0.453
ID323005,323005,2,19.891,210.409,256.619,0,4952,4952,5,1,-10921639,93.928,47,12,255,9111,91.790,5.037,0.835,0.931
ID323006,323006,1,21.316,334.330,292.218,0,4952,4952,5,1,-10921639,101.866,41,10,255,9881,99.409,5.223,0.859,0.947
ID323008,323008,2,20.084,210.515,256.685,0,4953,4953,5,1,-10921639,94.722,48,12,255,9188,93.364,5.022,0.838,0.925
ID323009,323009,1,21.523,332.843,296.643,0,4953,4953,5,1,-10921639,103.515,42,12,255,10041,100.455,5.167,0.864,0.955
ID323007,323007,0,10.605,266.835,125.305,0,4953,4953,5,1,-10921639,34.979,4,1,255,3393,73.286,2.000,0.911,0.455
ID323012,323012,1,21.750,331.122,301.298,0,4954,4954,5,1,-10921639,105.062,47,12,255,10191,101.788,5.152,0.873,0.962
ID323010,323010,0,10.642,266.833,125.298,0,4954,4954,5,1,-10921639,35.041,4,1,255,3399,73.427,2.000,0.911,0.455
ID323011,323011,2,20.258,210.753,256.790,0,4954,4954,5,1,-10921639,94.289,46,12,255,9146,92.963,5.021,0.839,0.925
ID323013,323013,0,10.597,266.824,125.296,0,4955,4955,5,1,-10921639,34.928,4,1,255,3388,73.307,2.000,0.909,0.454
ID323014,323014,2,20.261,211.127,256.946,0,4955,4955,5,1,-10921639,93.773,45,12,255,9096,92.038,5.007,0.840,0.930
ID323015,323015,1,21.735,329.259,306.189,0,4955,4955,5,1,-10921639,106.010,50,11,255,10283,101.154,5.177,0.879,0.980
ID323016,323016,0,10.618,266.832,125.285,0,4956,4956,5,1,-10921639,35.113,4,1,255,3406,73.336,2.000,0.903,0.454
ID323017,323017,2,20.332,211.697,257.124,0,4956,4956,5,1,-10921639,95.010,43,13,255,9216,92.767,5.045,0.837,0.933
ID323018,323018,1,21.828,327.254,311.275,0,4956,4956,5,1,-10921639,108.010,51,11,255,10477,102.188,5.184,0.886,0.993
ID323020,323020,2,19.967,212.443,257.425,0,4957,4957,5,1,-10921639,94.680,45,9,255,9184,91.951,5.075,0.841,0.941
ID323021,323021,1,21.825,325.067,316.493,0,4957,4957,5,1,-10921639,109.423,54,11,255,10614,103.197,5.155,0.888,0.998
ID323019,323019,0,10.595,266.848,125.273,0,4957,4957,5,1,-10921639,34.722,3,1,255,3368,73.186,2.000,0.916,0.454
ID323024,323024,1,22.012,322.619,321.876,0,4958,4958,5,1,-10921639,113.196,54,11,255,10980,104.480,5.192,0.891,1.021
ID323022,323022,0,10.614,266.869,125.257,0,4958,4958,5,1,-10921639,34.804,4,1,255,3376,73.188,2.000,0.912,0.454
ID323023,323023,2,20.369,213.304,257.811,0,4958,4958,5,1,-10921639,95.567,49,12,255,9270,92.402,5.040,0.840,0.944
ID323025,323025,0,10.586,266.871,125.253,0,4959,4959,5,1,-10921639,34.814,4,1,255,3377,73.162,2.000,0.904,0.452
ID323026,323026,2,20.665,214.366,258.168,0,4959,4959,5,1,-10921639,97.485,48,11,255,9456,94.117,5.042,0.842,0.947
ID323027,323027,1,21.798,319.903,327.517,0,4959,4959,5,1,-10921639,112.103,58,10,255,10874,102.730,5.146,0.884,1.024
ID323028,323028,0,10.616,266.854,125.244,0,4960,4960,5,1,-10921639,34.835,4,1,255,3379,73.283,2.000,0.913,0.454
ID323029,323029,2,20.754,215.658,258.773,0,4960,4960,5,1,-10921639,98.825,57,12,255,9586,93.933,5.050,0.841,0.961
ID323030,323030,1,22.075,316.939,333.212,0,4960,4960,5,1,-10921639,115.021,50,11,255,11157,104.005,8.723,0.890,1.041
ID323032,323032,2,20.907,217.122,259.271,0,4961,4961,5,1,-10921639,100.093,51,10,255,9709,92.634,5.077,0.842,0.988
ID323033,323033,1,21.813,313.690,339.011,0,4961,4961,5,1,-10921639,115.526,57,10,255,11206,103.038,8.768,0.889,1.055
ID323031,323031,0,10.628,266.833,125.263,0,4961,4961,5,1,-10921639,34.928,4,1,255,3388,73.401,2.000,0.907,0.453
ID323036,323036,1,21.911,310.084,344.863,0,4962,4962,5,1,-10921639,117.629,62,12,255,11410,105.066,8.792,0.880,1.048
ID323034,323034,0,10.652,266.816,125.269,0,4962,4962,5,1,-10921639,35.124,4,1,255,3407,73.483,2.000,0.908,0.455
ID323035,323035,2,21.261,218.819,259.990,0,4962,4962,5,1,-10921639,102.557,51,14,255,9948,94.001,5.086,0.843,0.998
ID323037,323037,0,10.657,266.797,125.288,0,4963,4963,5,1,-10921639,35.206,4,1,255,3415,73.635,2.000,0.910,0.456
ID323038,323038,2,21.259,220.801,260.790,0,4963,4963,5,1,-10921639,104.474,59,13,255,10134,92.615,5.085,0.841,1.030
ID323039,323039,1,21.796,306.136,350.682,0,4963,4963,5,1,-10921639,118.320,62,11,255,11477,104.487,8.792,0.878,1.059
ID323040,323040,0,10.677,266.774,125.302,0,4964,4964,5,1,-10921639,35.258,4,1,255,3420,73.974,2.000,0.912,0.455
ID323041,323041,2,21.466,222.977,261.500,0,4964,4964,5,1,-10921639,106.938,61,12,255,10373,93.945,5.196,0.847,1.044
ID323042,323042,1,21.625,301.769,356.516,0,4964,4964,5,1,-10921639,119.144,68,9,255,11557,105.285,8.797,0.873,1.055
ID323044,323044,2,21.555,225.477,262.272,0,4965,4965,5,1,-10921639,106.299,59,12,255,10311,95.122,5.073,0.845,1.023
ID323045,323045,1,21.501,296.978,362.196,0,4965,4965,5,1,-10921639,119.649,67,12,255,11606,103.664,8.894,0.885,1.084
ID323043,323043,0,10.679,266.789,125.315,0,4965,4965,5,1,-10921639,35.268,4,1,255,3421,73.859,2.000,0.911,0.455
ID323048,323048,1,21.581,291.757,367.576,0,4966,4966,5,1,-10921639,121.330,65,9,255,11769,107.566,8.911,0.887,1.060
ID323046,323046,0,10.616,266.811,125.317,0,4966,4966,5,1,-10921639,34.938,4,1,255,3389,73.581,2.000,0.912,0.453
ID323047,323047,2,22.085,228.213,263.058,0,4966,4966,5,1,-10921639,107.691,53,14,255,10446,97.799,5.158,0.853,1.014
ID323049,323049,0,10.632,266.808,125.333,0,4967,4967,5,1,-10921639,35.165,4,1,255,3411,73.622,2.000,0.910,0.455
ID323050,323050,2,21.843,231.377,263.905,0,4967,4967,5,1,-10921639,107.278,51,14,255,10406,97.694,5.160,0.848,1.008
ID323051,323051,1,21.454,285.996,372.726,0,4967,4967,5,1,-10921639,121.866,60,8,255,11821,107.759,8.946,0.885,1.062
ID323052,323052,0,10.656,266.811,125.344,0,4968,4968,5,1,-10921639,35.371,4,1,255,3431,73.756,2.000,0.904,0.455
ID323053,323053,2,22.102,234.979,264.803,0,4968,4968,5,1,-10921639,109.052,58,14,255,10578,98.248,5.168,0.851,1.021
ID323054,323054,1,21.502,279.909,377.266,0,4968,4968,5,1,-10921639,120.299,65,10,255,11669,106.499,8.857,0.875,1.054
ID323056,323056,2,21.887,238.857,265.654,0,4969,4969,5,1,-10921639,110.144,58,12,255,10684,97.854,5.179,0.850,1.034
ID323057,323057,1,21.197,273.103,381.301,0,4969,4969,5,1,-10921639,119.959,62,8,255,11636,105.605,8.825,0.870,1.057
ID323055,323055,0,10.642,266.813,125.365,0,4969,4969,5,1,-10921639,35.433,4,1,255,3437,73.810,2.000,0.902,0.455
ID323060,323060,1,21.029,265.816,384.489,0,4970,4970,5,1,-10921639,122.619,62,7,255,11894,107.352,8.727,0.845,1.046
ID323058,323058,0,10.695,266.835,125.401,0,4970,4970,5,1,-10921639,35.598,4,1,255,3453,74.127,2.000,0.903,0.456
ID323059,323059,2,21.606,243.033,266.452,0,4970,4970,5,1,-10921639,110.196,53,12,255,10689,96.738,5.221,0.848,1.046
ID323061,323061,0,10.702,266.850,125.448,0,4971,4971,5,1,-10921639,35.701,4,1,255,3463,74.585,2.000,0.904,0.455
ID323062,323062,2,22.131,247.529,267.174,0,4971,4971,5,1,-10921639,113.402,61,12,255,11000,99.763,5.223,0.851,1.045
ID323063,323063,1,20.648,258.456,386.534,0,4971,4971,5,1,-10921639,118.010,66,11,255,11447,104.695,8.788,0.834,1.025
ID323064,323064,0,10.768,266.879,125.499,0,4972,4972,5,1,-10921639,35.938,4,1,255,3486,75.180,2.000,0.909,0.455
ID323065,323065,2,22.404,252.390,267.843,0,4972,4972,5,1,-10921639,115.144,59,14,255,11169,100.276,5.222,0.852,1.056
ID323066,323066,1,20.954,250.649,387.465,0,4972,4972,5,1,-10921639,119.639,61,8,255,11605,108.150,8.799,0.843,1.012
ID323068,323068,2,22.043,257.244,268.302,0,4973,4973,5,1,-10921639,113.918,61,14,255,11050,99.544,5.202,0.851,1.053
ID323069,323069,1,21.347,242.851,386.996,0,4973,4973,5,1,-10921639,121.485,57,9,255,11784,107.458,8.816,0.865,1.049
ID323067,323067,0,10.762,266.916,125.516,0,4973,4973,5,1,-10921639,35.784,4,1,255,3471,75.155,2.000,0.909,0.453
ID323072,323072,1,21.155,235.340,385.203,0,4974,4974,5,1,-10921639,118.330,59,8,255,11478,107.140,5.122,0.845,1.012
ID323070,323070,0,10.691,266.952,125.539,0,4974,4974,5,1,-10921639,35.536,4,1,255,3447,74.603,2.000,0.907,0.453
ID323071,323071,2,21.743,262.047,268.559,0,4974,4974,5,1,-10921639,112.732,60,11,255,10935,99.103,5.199,0.852,1.046
ID323073,323073,0,10.681,266.984,125.547,0,4975,4975,5,1,-10921639,35.577,4,1,255,3451,74.148,2.000,0.903,0.455
ID323074,323074,2,21.883,266.737,268.661,0,4975,4975,5,1,-10921639,111.918,61,12,255,10856,99.538,5.191,0.851,1.034
ID323075,323075,1,21.175,228.300,382.277,0,4975,4975,5,1,-10921639,118.093,55,9,255,11455,105.623,8.777,0.862,1.035
ID323076,323076,0,10.643,266.995,125.537,0,4976,4976,5,1,-10921639,35.412,4,0,255,3435,74.296,2.000,0.906,0.453
ID323077,323077,2,21.528,271.287,268.613,0,4976,4976,5,1,-10921639,108.794,53,12,255,10553,97.583,5.196,0.850,1.024
ID323078,323078,1,21.276,221.637,378.210,0,4976,4976,5,1,-10921639,119.629,65,8,255,11604,106.428,8.823,0.877,1.050
ID323080,323080,2,21.232,275.427,268.477,0,4977,4977,5,1,-10921639,107.299,49,13,255,10408,97.489,5.217,0.850,1.011
ID323081,323081,1,21.306,215.769,373.508,0,4977,4977,5,1,-10921639,116.443,57,7,255,11295,106.834,8.851,0.879,1.020
ID323079,323079,0,10.670,266.968,125.546,0,4977,4977,5,1,-10921639,35.412,4,1,255,3435,74.284,2.000,0.908,0.454
ID323084,323084,1,21.623,210.332,368.037,0,4978,4978,5,1,-10921639,119.691,67,7,255,11610,107.408,8.907,0.897,1.054
ID323082,323082,0,10.703,266.970,125.581,0,4978,4978,5,1,-10921639,35.474,4,1,255,3441,74.068,2.000,0.908,0.456
ID323083,323083,2,21.787,279.244,268.241,0,4978,4978,5,1,-10921639,106.804,54,13,255,10360,97.445,5.187,0.853,1.009
ID323085,323085,0,10.647,267.079,125.623,0,4979,4979,5,1,-10921639,35.052,4,1,255,3400,73.635,2.000,0.914,0.455
ID323086,323086,2,22.098,282.850,267.959,0,4979,4979,5,1,-10921639,106.000,55,13,255,10282,99.673,5.177,0.855,0.980
ID323087,323087,1,21.703,205.525,362.204,0,4979,4979,5,1,-10921639,120.464,58,9,255,11685,106.926,8.852,0.896,1.065
ID323088,323088,0,10.607,267.090,125.630,0,4980,4980,5,1,-10921639,35.031,4,1,255,3398,73.409,2.000,0.909,0.455
ID323089,323089,2,21.264,286.004,267.587,0,4980,4980,5,1,-10921639,102.474,49,11,255,9940,96.514,5.188,0.850,0.976
ID323090,323090,1,22.007,201.319,356.087,0,4980,4980,5,1,-10921639,120.773,58,10,255,11715,107.926,8.846,0.889,1.053
ID323096,323096,1,21.935,197.713,349.868,0,4981,4981,5,1,-10921639,118.660,57,10,255,11510,105.255,8.788,0.887,1.060
ID323094,323094,0,10.616,267.057,125.578,0,4981,4981,5,1,-10921639,35.258,4,1,255,3420,73.567,2.000,0.907,0.456
ID323095,323095,2,21.459,288.886,267.076,0,4981,4981,5,1,-10921639,101.711,51,12,255,9866,96.840,5.126,0.849,0.965
ID323092,323092,2,20.350,291.510,266.610,0,4982,4982,5,1,-10921639,97.464,44,12,255,9454,94.084,5.132,0.843,0.948
ID323093,323093,1,21.784,194.576,343.565,0,4982,4982,5,1,-10921639,115.907,64,10,255,11243,103.965,5.136,0.879,1.043
ID323091,323091,0,10.619,267.019,125.510,0,4982,4982,5,1,-10921639,35.227,4,1,255,3417,74.222,2.000,0.912,0.453
ID323097,323097,0,10.637,267.033,125.407,0,4983,4983,5,1,-10921639,35.340,4,1,255,3428,73.962,2.000,0.904,0.454
ID323098,323098,2,21.030,293.907,266.074,0,4983,4983,5,1,-10921639,98.351,50,13,255,9540,95.389,5.096,0.848,0.946
ID323099,323099,1,22.257,191.781,337.105,0,4983,4983,5,1,-10921639,117.845,55,11,255,11431,106.708,8.736,0.891,1.041
ID323100,323100,0,10.630,267.062,125.331,0,4984,4984,5,1,-10921639,34.969,4,0,255,3392,73.964,2.000,0.909,0.450
ID323101,323101,2,20.266,296.146,265.609,0,4984,4984,5,1,-10921639,95.485,46,11,255,9262,92.391,5.083,0.846,0.947
ID323102,323102,1,22.061,189.470,330.904,0,4984,4984,5,1,-10921639,116.598,52,8,255,11310,106.204,8.709,0.898,1.039
ID323104,323104,2,20.527,298.057,265.072,0,4985,4985,5,1,-10921639,95.113,49,12,255,9226,93.013,5.046,0.845,0.937
ID323105,323105,1,21.915,187.454,324.696,0,4985,4985,5,1,-10921639,114.216,49,8,255,11079,104.148,8.642,0.894,1.036
ID323103,323103,0,10.655,267.077,125.257,0,4985,4985,5,1,-10921639,35.052,4,1,255,3400,74.308,2.519,0.903,0.448
ID323108,323108,1,22.324,185.809,318.728,0,4986,4986,5,1,-10921639,112.629,54,10,255,10925,104.144,5.141,0.896,1.022
ID323106,323106,0,10.624,267.057,125.229,0,4986,4986,5,1,-10921639,34.732,4,1,255,3369,74.184,2.525,0.907,0.445
ID323107,323107,2,20.185,299.780,264.684,0,4986,4986,5,1,-10921639,94.052,44,11,255,9123,92.756,5.073,0.842,0.927
ID323109,323109,0,10.617,267.046,125.203,0,4987,4987,5,1,-10921639,34.804,4,1,255,3376,74.051,2.533,0.907,0.447
ID323110,323110,2,20.103,301.412,264.217,0,4987,4987,5,1,-10921639,93.649,43,11,255,9084,93.207,5.048,0.843,0.919
ID323111,323111,1,22.089,184.330,312.750,0,4987,4987,5,1,-10921639,111.577,43,10,255,10823,103.322,5.226,0.889,1.016
ID323112,323112,0,10.591,267.051,125.194,0,4988,4988,5,1,-10921639,34.567,4,1,255,3353,74.103,2.533,0.907,0.444
ID323113,323113,2,20.167,302.793,263.899,0,4988,4988,5,1,-10921639,92.948,47,13,255,9016,92.601,5.021,0.841,0.917
ID323114,323114,1,22.487,183.187,307.121,0,4988,4988,5,1,-10921639,111.557,51,10,255,10821,104.852,5.158,0.887,1.000
ID323116,323116,2,19.685,304.047,263.587,0,4989,4989,5,1,-10921639,91.433,44,10,255,8869,90.819,5.045,0.839,0.919
ID323117,323117,1,22.170,182.238,301.575,0,4989,4989,5,1,-10921639,109.536,43,9,255,10625,103.965,5.233,0.883,0.988
ID323115,323115,0,10.615,267.039,125.200,0,4989,4989,5,1,-10921639,34.732,4,1,255,3369,74.100,2.533,0.908,0.446
ID323120,323120,1,21.484,181.532,296.417,0,4990,4990,5,1,-10921639,106.320,44,9,255,10313,102.684,5.230,0.876,0.967
ID323118,323118,0,10.605,267.080,125.216,0,4990,4990,5,1,-10921639,34.742,4,1,255,3370,74.148,2.532,0.906,0.445
ID323119,323119,2,19.831,305.197,263.261,0,4990,4990,5,1,-10921639,91.701,41,11,255,8895,90.992,5.039,0.840,0.920
ID323121,323121,0,10.617,267.153,125.208,0,4991,4991,5,1,-10921639,34.742,4,0,255,3370,74.399,2.532,0.909,0.445
ID323122,323122,2,20.066,306.183,263.022,0,4991,4991,5,1,-10921639,92.041,41,13,255,8928,92.383,5.004,0.841,0.910
ID323123,323123,1,22.215,180.945,291.401,0,4991,4991,5,1,-10921639,106.773,46,11,255,10357,103.342,5.203,0.873,0.963
ID323124,323124,0,10.612,267.121,125.213,0,4992,4992,5,1,-10921639,34.814,4,1,255,3377,74.284,2.533,0.904,0.445
ID323125,323125,2,19.824,307.034,262.827,0,4992,4992,5,1,-10921639,90.969,43,10,255,8824,91.111,4.994,0.838,0.910
ID323126,323126,1,21.191,180.501,286.618,0,4992,4992,5,1,-10921639,102.629,41,10,255,9955,100.229,5.203,0.869,0.952
ID323128,323128,2,19.340,307.737,262.575,0,4993,4993,5,1,-10921639,89.907,47,10,255,8721,90.005,5.034,0.832,0.908
ID323129,323129,1,22.215,180.121,282.051,0,4993,4993,5,1,-10921639,104.216,44,12,255,10109,102.234,5.185,0.877,0.953
ID323127,323127,0,10.621,267.043,125.207,0,4993,4993,5,1,-10921639,34.608,4,1,255,3357,74.188,2.533,0.914,0.446
ID323132,323132,1,22.092,179.948,277.909,0,4994,4994,5,1,-10921639,102.546,42,11,255,9947,101.950,5.162,0.877,0.940
ID323130,323130,0,10.558,266.978,125.223,0,4994,4994,5,1,-10921639,34.526,4,1,255,3349,73.367,2.000,0.906,0.447
ID323131,323131,2,19.429,308.345,262.360,0,4994,4994,5,1,-10921639,90.526,45,12,255,8781,90.180,5.053,0.837,0.915
ID323133,323133,0,10.591,267.035,125.216,0,4995,4995,5,1,-10921639,34.526,4,1,255,3349,74.062,2.526,0.911,0.444
ID323134,323134,2,19.827,308.928,262.159,0,4995,4995,5,1,-10921639,90.753,43,12,255,8803,91.270,5.000,0.838,0.906
ID323135,323135,1,21.665,179.811,273.947,0,4995,4995,5,1,-10921639,99.938,43,11,255,9694,100.168,5.169,0.875,0.931
ID323136,323136,0,10.630,267.043,125.243,0,4996,4996,5,1,-10921639,34.742,4,1,255,3370,74.015,2.512,0.910,0.447
ID323137,323137,2,19.761,309.375,262.106,0,4996,4996,5,1,-10921639,91.278,40,12,255,8854,91.781,5.018,0.838,0.907
ID323138,323138,1,21.254,179.748,270.176,0,4996,4996,5,1,-10921639,97.701,45,10,255,9477,98.495,5.152,0.872,0.924
ID323140,323140,2,19.967,309.813,262.016,0,4997,4997,5,1,-10921639,91.340,43,13,255,8860,92.570,4.992,0.837,0.899
ID323141,323141,1,20.815,179.737,266.766,0,4997,4997,5,1,-10921639,94.711,42,11,255,9187,96.632,5.100,0.870,0.912
ID323139,323139,0,10.565,267.034,125.288,0,4997,4997,5,1,-10921639,34.722,4,1,255,3368,73.495,2.000,0.905,0.449
ID323144,323144,1,20.538,179.796,263.617,0,4998,4998,5,1,-10921639,92.505,40,9,255,8973,96.888,5.045,0.870,0.889
ID323142,323142,0,10.597,267.061,125.302,0,4998,4998,5,1,-10921639,34.814,4,1,255,3377,73.855,2.000,0.909,0.449
ID323143,323143,2,19.923,310.043,261.981,0,4998,4998,5,1,-10921639,90.948,41,12,255,8822,91.981,4.989,0.839,0.902
ID323145,323145,0,10.663,267.077,125.309,0,4999,4999,5,1,-10921639,35.175,4,2,255,3412,74.025,2.000,0.908,0.452
ID323146,323146,1,20.482,179.828,260.709,0,4999,4999,5,1,-10921639,91.464,38,9,255,8872,97.178,5.048,0.867,0.874
ID323147,323147,2,19.786,310.280,261.931,0,4999,4999,5,1,-10921639,91.124,42,13,255,8839,91.499,4.999,0.836,0.907
ID323148,323148,0,10.579,267.062,125.327,0,5000,5000,5,1,-10921639,34.897,4,1,255,3385,73.720,2.000,0.902,0.449
ID323149,323149,1,20.125,179.872,258.197,0,5000,5000,5,1,-10921639,89.144,36,9,255,8647,94.815,5.018,0.865,0.872
ID323150,323150,2,19.619,310.493,261.878,0,5000,5000,5,1,-10921639,91.062,42,12,255,8833,91.873,5.019,0.837,0.903
ID323152,323152,1,19.849,179.911,255.901,0,5001,5001,5,1,-10921639,87.175,34,9,255,8456,94.294,4.992,0.863,0.856
ID323153,323153,2,19.702,310.604,261.854,0,5001,5001,5,1,-10921639,91.031,44,12,255,8830,91.973,5.010,0.834,0.900
ID323151,323151,0,10.588,267.056,125.338,0,5001,5001,5,1,-10921639,34.866,4,1,255,3382,73.709,2.000,0.904,0.449
ID323156,323156,2,19.722,310.619,261.831,0,5002,5002,5,1,-10921639,90.948,43,11,255,8822,92.185,5.008,0.836,0.898
ID323154,323154,0,10.572,267.005,125.344,0,5002,5002,5,1,-10921639,34.845,4,1,255,3380,73.309,2.000,0.909,0.453
ID323155,323155,1,19.613,179.948,253.922,0,5002,5002,5,1,-10921639,85.443,34,9,255,8288,93.920,4.972,0.863,0.843
ID323160,323160,0,10.528,266.963,125.349,0,5003,5003,5,1,-10921639,34.691,4,1,255,3365,73.130,2.000,0.905,0.451
ID323161,323161,1,19.478,179.972,252.112,0,5003,5003,5,1,-10921639,84.660,34,9,255,8212,93.947,4.962,0.862,0.834
ID323162,323162,2,19.712,310.604,261.823,0,5003,5003,5,1,-10921639,91.052,42,12,255,8832,92.160,5.012,0.834,0.899
ID323157,323157,0,10.583,267.017,125.334,0,5004,5004,5,1,-10921639,34.918,4,1,255,3387,73.378,2.000,0.906,0.453
ID323158,323158,1,19.080,179.955,250.771,0,5004,5004,5,1,-10921639,83.062,35,8,255,8057,92.045,4.954,0.858,0.833
ID323159,323159,2,19.709,310.573,261.850,0,5004,5004,5,1,-10921639,91.103,42,13,255,8837,92.246,5.015,0.835,0.899
ID323164,323164,1,18.512,179.887,249.547,0,5005,5005,5,1,-10921639,81.505,33,7,255,7906,90.125,4.990,0.854,0.833
ID323165,323165,2,19.647,310.500,261.866,0,5005,5005,5,1,-10921639,91.320,42,12,255,8858,91.995,5.021,0.833,0.902
ID323163,323163,0,10.621,267.068,125.324,0,5005,5005,5,1,-10921639,34.928,4,1,255,3388,73.928,2.000,0.910,0.450
ID323168,323168,2,19.774,310.332,261.910,0,5006,5006,5,1,-10921639,91.340,42,12,255,8860,91.254,5.004,0.840,0.914
ID323166,323166,0,10.702,267.103,125.289,0,5006,5006,5,1,-10921639,35.062,4,1,255,3401,74.567,2.512,0.914,0.449
ID323167,323167,1,18.598,179.801,248.676,0,5006,5006,5,1,-10921639,81.495,35,8,255,7905,90.491,4.959,0.853,0.829
ID323169,323169,0,10.652,267.079,125.291,0,5007,5007,5,1,-10921639,34.845,4,1,255,3380,74.236,2.000,0.911,0.447
ID323170,323170,1,18.777,179.686,248.060,0,5007,5007,5,1,-10921639,82.010,35,8,255,7955,91.188,4.941,0.855,0.829
ID323171,323171,2,19.925,310.113,261.959,0,5007,5007,5,1,-10921639,91.155,43,12,255,8842,92.221,4.991,0.838,0.901
ID323172,323172,0,10.650,267.075,125.264,0,5008,5008,5,1,-10921639,34.918,4,1,255,3387,74.203,2.512,0.908,0.448
ID323173,323173,1,18.506,179.450,247.739,0,5008,5008,5,1,-10921639,82.165,33,8,255,7970,90.583,4.993,0.855,0.836
ID323174,323174,2,19.892,309.950,261.989,0,5008,5008,5,1,-10921639,90.969,43,13,255,8824,91.902,4.985,0.835,0.901
ID323176,323176,1,18.474,179.200,247.722,0,5009,5009,5,1,-10921639,81.093,35,7,255,7866,89.671,4.960,0.854,0.833
ID323177,323177,2,19.874,309.715,262.026,0,5009,5009,5,1,-10921639,91.402,45,12,255,8866,91.950,4.998,0.836,0.905
ID323175,323175,0,10.606,267.051,125.258,0,5009,5009,5,1,-10921639,34.680,4,1,255,3364,74.024,2.510,0.912,0.447
ID323180,323180,2,19.787,309.344,262.106,0,5010,5010,5,1,-10921639,91.330,40,12,255,8859,91.763,5.017,0.838,0.908
ID323178,323178,0,10.592,267.043,125.244,0,5010,5010,5,1,-10921639,34.639,3,1,255,3360,73.895,2.507,0.910,0.447
ID323179,323179,1,19.224,178.957,247.962,0,5010,5010,5,1,-10921639,83.495,36,8,255,8099,93.091,4.947,0.860,0.830
ID323181,323181,0,10.617,267.059,125.246,0,5011,5011,5,1,-10921639,34.804,4,1,255,3376,74.046,2.512,0.908,0.447
ID323182,323182,1,18.379,178.635,248.484,0,5011,5011,5,1,-10921639,81.804,35,7,255,7935,90.406,5.026,0.853,0.833
ID323183,323183,2,19.801,309.014,262.171,0,5011,5011,5,1,-10921639,90.990,41,12,255,8826,90.861,5.004,0.835,0.911
ID323184,323184,0,10.560,267.044,125.257,0,5012,5012,5,1,-10921639,34.660,4,1,255,3362,73.619,2.000,0.905,0.447
ID323185,323185,1,19.018,178.207,249.240,0,5012,5012,5,1,-10921639,83.670,35,8,255,8116,91.194,4.961,0.859,0.848
ID323186,323186,2,19.489,308.662,262.338,0,5012,5012,5,1,-10921639,90.567,42,12,255,8785,90.572,5.035,0.833,0.909
ID323192,323192,2,19.199,308.254,262.485,0,5013,5013,5,1,-10921639,89.814,43,10,255,8712,89.261,5.074,0.834,0.915
ID323190,323190,0,10.588,267.055,125.256,0,5013,5013,5,1,-10921639,34.711,4,1,255,3367,73.951,2.506,0.907,0.447
