"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
39.7730666667,-315.750031567,103.798626605,208.665015961,-179.816105002
39.8064333333,-307.064042358,95.9630151172,329.679969675,-252.546368441
39.8398,-294.106349621,85.7528789488,471.648385069,-293.383430617
39.8731666667,-275.49844912,76.6105301785,618.503863477,-340.585584094
39.9065333333,-252.748290243,63.1330193172,757.984634015,-386.921629389
39.9399,-223.128937682,50.5653794717,840.926004258,-416.951084043
39.9732666667,-196.831039186,34.4588666118,929.042739811,-413.054998466
40.0066333333,-159.724434228,19.4811472672,981.691254837,-312.437394465
40.04,-134.563337495,14.3667598786,1113.28061915,-225.520785485
40.0733666667,-84.7276993849,6.50573417734,1222.53144571,-187.978903005
40.1067333333,-49.1537850448,0.841117567208,1227.1478585,-129.248211688
40.1401,-3.85863397548,-2.6982231106,1247.4030079,-56.6094320845
40.1734666667,35.3903605878,-3.07249974146,1223.79429237,26.5127122845
40.2068333333,76.6428904714,-0.618410161173,1230.90516468,105.273247396
40.2402,118.808075327,2.96249885229,1195.54239622,207.780346692
40.2735666667,156.894703477,13.2703437733,1141.42240281,307.118338533
40.3069333333,196.390053754,25.0746543442,1043.31743746,356.790766096
40.3403,226.961495819,37.4472816676,933.245503048,388.900494368
40.3736666667,257.273328956,52.6315735904,851.516483313,373.493495205
40.4070333333,283.878904389,61.3589928105,759.993783844,374.246652317
40.4404,310.920494034,77.8315523609,592.2034164,362.067480452
40.4737666667,323.88830526,88.4346358781,410.729792693,273.597848129
40.5071333333,335.689672879,94.8578615412,297.020184826,210.693209909
40.5405,342.98259999,102.003087726,202.904723771,147.967019286
40.5738666667,350.408259535,106.108241393,84.1271487821,49.3479949287
40.6072333333,350.347601324,107.497542826,-74.4743541198,-100.07972577
40.6406,342.804480128,97.127396419,-167.253621573,-184.016102811
40.6739666667,337.312402624,91.4527468539,-216.259627248,-168.109729259
40.7073333333,331.675685474,87.1207223277,-345.030707729,-177.253964986
40.7407,315.59206024,82.3286659725,-506.591298866,-253.539606203
40.7740666667,295.062970418,69.7415319888,-607.591250593,-328.118568486
40.8074333333,274.604325792,58.8544013079,-694.955119228,-358.204501974
40.8408,251.925677935,46.7833711361,-856.964410516,-399.237963651
40.8741666667,215.613425057,29.5971579449,-980.708363738,-364.053467172
40.9075333333,185.067134148,21.6634463136,-1061.06908469,-301.728615416
40.9409,147.11202575,10.3134713267,-1182.38312356,-253.534990676
40.9742666667,101.23987811,4.14262056694,-1176.7875085,-190.243530864
41.0076333333,68.6181344998,-2.10658025859,-1168.52720701,-133.336072102
41.041,27.0782459344,-4.96421333253,-1243.17873332,-63.5520058784
41.0743666667,-17.5320442543,-7.25992812254,-1241.85971586,32.6794229656
41.1077333333,-57.1808473165,-3.81814005227,-1203.02807411,157.656781963
41.1411,-95.5804836421,4.23721449876,-1200.74524998,256.117688117
41.1744666667,-139.554318897,14.0510996389,-1132.63524645,324.006986339
41.2078333333,-174.125539137,26.7505237293,-988.339414314,360.181968331
41.2412,-204.115219468,39.8298408578,-863.38711678,344.141123757
41.2745666667,-230.344886387,48.3735380626,-772.824262325,353.518104118
41.3079333333,-259.032838419,64.4147986458,-608.420068867,338.506439917
41.3413,-268.271404504,71.9213063351,-513.726568068,301.959176713
41.3746666667,-291.174656136,81.9200783957,-469.214662176,321.141376956
41.4080333333,-302.442752799,95.1638322916,-357.080107432,289.802011015
